id,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,latitude,longitude,price,minimum_nights,maximum_nights,accommodates,bedrooms,beds,number_of_reviews,number_of_reviews_ltm,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,host_is_superhost,host_response_rate,host_listings_count,availability_365,price_normalized,weighted_score
5236388.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire serviced apartment,Entire home/apt,41.38145,2.18249,185.0909090909091,32.0,1125.0,6.0,3.0,2.4545454545454546,4.0,0.0,0.04,5.0,4.75,5.0,5.0,4.75,f,90%,97.0,0.0,0.4716411768740141,25.339491149752796
8.512657336404571e+17,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.39552410243905,2.143243433137607,158.0,31.0,330.0,6.0,3.0,3.0,0.0,0.0,1.806363636363636,4.817272727272727,4.717272727272728,4.918181818181818,4.874545454545455,4.615454545454545,f,97%,97.0,196.0,0.5533913997668198,25.33512411544289
53472950.0,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.3910807500404,2.169506833855728,189.0,31.0,1000.0,6.0,3.0,3.0,2.0,2.0,0.29,5.0,5.0,5.0,5.0,4.5,f,97%,97.0,185.0,0.4598450037720321,25.322992250188605
14080842.0,el Barri Gòtic,Ciutat Vella,Entire serviced apartment,Entire home/apt,41.38084,2.18157,138.54545454545453,32.0,365.0,6.0,3.0,2.4545454545454546,2.0,1.0,0.14,5.0,5.0,5.0,5.0,4.5,f,90%,97.0,0.0,0.6120979356697072,25.32151398769258
5.425063360164973e+17,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.38806563187826,2.156931093710177,163.0,31.0,330.0,6.0,3.0,3.0,0.0,0.0,1.3554545454545457,4.653636363636364,4.472727272727273,4.82,4.816363636363636,4.526363636363636,f,97%,97.0,101.0,0.5383032713805638,25.320551527205396
53126777.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.3936794584183,2.147912281056293,147.0,31.0,365.0,6.0,3.0,3.0,0.0,0.0,0.4863636363636363,4.961818181818182,4.868181818181818,4.746363636363636,4.8500000000000005,4.524545454545454,f,97%,97.0,104.0,0.5865852822165832,25.31910199138356
40248216.0,Sant Andreu,Sant Andreu,Entire rental unit,Entire home/apt,41.42982,2.18338,83.0,32.0,360.0,5.0,3.0,4.0,3.0,2.0,0.15,3.863863636363636,3.895000000000001,4.1431818181818185,4.33,3.683636363636365,f,92%,97.0,249.0,0.7797133255606612,25.314508393550764
53125989.0,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.39140434195554,2.148039096742355,183.0,31.0,365.0,6.0,3.0,3.0,0.0,0.0,0.4863636363636363,4.961818181818182,4.868181818181818,4.746363636363636,4.8500000000000005,4.524545454545454,f,97%,97.0,103.0,0.4779507578355394,25.31367026516451
5.802782132061591e+17,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,41.38272,2.15828,148.0,31.0,330.0,6.0,3.0,3.0,0.0,0.0,0.6772727272727272,4.554545454545455,4.713636363636364,4.789090909090908,4.771818181818182,4.423636363636363,f,97%,97.0,255.0,0.583567656539332,25.310996564645155
5.489713578804149e+17,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,41.39098822298921,2.18040884483766,163.0,31.0,330.0,6.0,3.0,3.0,0.0,0.0,3.9918181818181817,4.731818181818182,4.800000000000001,4.666363636363636,4.790909090909092,4.503636363636364,f,97%,97.0,208.0,0.5383032713805638,25.31059698175085
