id,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,latitude,longitude,price,minimum_nights,maximum_nights,accommodates,bedrooms,beds,number_of_reviews,number_of_reviews_ltm,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,host_is_superhost,host_response_rate,host_listings_count,availability_365,price_normalized,weighted_score
1.0375665669169386e+18,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,41.39896480562503,2.157511934638024,43.0,1.0,365.0,1.0,1.0,1.0,8.0,8.0,4.495681818181817,4.88,4.88,4.88,4.88,4.88,f,100%,1.0,78.0,0.9004183526507098,1.5770209176325358
6.556271106301815e+17,el Camp de l'Arpa del Clot,Sant Martí,Private room in rental unit,Private room,41.41362047912663,2.179584503173828,150.0,1.0,365.0,1.0,1.0,1.0,2.0,1.0,0.1,5.0,5.0,5.0,5.0,5.0,f,0%,1.0,90.0,0.5775324051848296,1.5788766202592417
7.201601359802816e+17,el Bon Pastor,Sant Andreu,Room in hotel,Private room,41.43862,2.20102,107.0,1.0,365.0,2.0,0.0,1.0,75.0,40.0,4.495681818181817,4.56,4.75,4.61,4.28,4.15,f,100%,1.0,293.0,0.707290309306632,1.5808645154653318
5.4560205744222656e+17,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,41.372250640851824,2.167589809131228,50.0,1.0,365.0,1.0,1.0,1.0,115.0,40.0,4.495681818181817,4.9,4.97,4.96,4.88,4.89,t,100%,1.0,17.0,0.8792949729099513,1.5809647486454976
7.25752679708396e+17,la Nova Esquerra de l'Eixample,Eixample,Room in hotel,Private room,41.3826,2.14688,131.0,1.0,365.0,1.0,0.0,1.0,6.0,3.0,0.36,4.67,4.5,4.67,4.5,4.17,f,100%,2.0,279.0,0.6348672930526027,1.5822433646526304
9.129064364977622e+17,Sant Andreu,Sant Andreu,Private room in home,Private room,41.427959,2.1904216,66.0,1.0,1125.0,1.0,1.0,1.0,11.0,11.0,1.28,5.0,4.91,5.0,4.91,4.91,f,90%,1.0,0.0,0.8310129620739318,1.5825506481036968
1.0951099674433268e+18,el Baix Guinardó,Horta-Guinardó,Private room in rental unit,Private room,41.4106738798116,2.1726080636374103,100.0,1.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,f,75%,1.0,89.0,0.7284136890473905,1.5864206844523698
27331263.0,la Sagrada Família,Eixample,Private room in rental unit,Private room,41.40980639507133,2.173281835733952,99.0,1.0,365.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,f,100%,1.0,262.0,0.7314313147246416,1.5865715657362323
9.926065556472177e+17,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,41.3975188803234,2.156666804927068,96.0,1.0,1125.0,1.0,1.0,1.0,3.0,3.0,0.6,5.0,5.0,5.0,5.0,5.0,f,100%,1.0,325.0,0.7404841917563953,1.58702420958782
1.0859999566000028e+18,el Raval,Ciutat Vella,Private room in rental unit,Private room,41.38505392265114,2.168683926915482,94.0,1.0,365.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,f,92%,1.0,230.0,0.7465194431108977,1.587325972155545
1.0077270853187094e+18,Sants - Badal,Sants-Montjuïc,Private room in rental unit,Private room,41.378739838537626,2.1282422898431963,40.0,1.0,7.0,1.0,1.0,1.0,32.0,32.0,4.495681818181817,4.97,4.97,4.97,4.88,4.94,t,100%,1.0,49.0,0.9094712296824635,1.5879735614841235
9.360491054697372e+17,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,41.38757504962374,2.1815454714337585,93.0,1.0,1125.0,2.0,0.0,1.0,21.0,21.0,3.17,4.38,4.62,4.43,4.76,4.29,f,50%,1.0,89.0,0.749537068788149,1.5879768534394076
9.673276771291556e+17,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,41.38790123557557,2.1760907469724624,79.0,1.0,30.0,2.0,1.0,0.0,16.0,16.0,2.62,5.0,5.0,5.0,4.94,5.0,t,100%,1.0,23.0,0.791783828269666,1.5895891914134836
8.83850469138339e+17,Sant Martí de Provençals,Sant Martí,Private room in rental unit,Private room,41.41986299692921,2.1981366223543444,50.0,1.0,3.0,1.0,1.0,1.0,26.0,26.0,2.59,4.93,4.96,5.0,4.85,4.96,t,100%,1.0,0.0,0.8792949729099513,1.5899647486454977
9.113192243275212e+17,el Poblenou,Sant Martí,Private room in rental unit,Private room,41.39692,2.20071,72.0,1.0,365.0,1.0,1.0,1.0,3.0,3.0,1.06,4.67,4.0,5.0,4.67,5.0,f,100%,1.0,270.0,0.8129072080104245,1.5906453604005215
10097327.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,Private room in rental unit,Private room,41.411402068186575,2.137060458917743,61.0,1.0,1125.0,1.0,1.0,1.0,2.0,2.0,2.0,4.5,5.0,5.0,5.0,5.0,f,100%,1.0,98.0,0.8461010904601879,1.5923050545230097
8.001339869982633e+17,Sants - Badal,Sants-Montjuïc,Private room in rental unit,Private room,41.373561,2.1282081,60.0,1.0,365.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,5.0,4.28,4.0,f,100%,2.0,365.0,0.8491187161374392,1.592455935806872
9.9491205144196e+17,el Camp d'en Grassot i Gràcia Nova,Gràcia,Private room in rental unit,Private room,41.40503258253093,2.1708692751949705,59.0,1.0,365.0,1.0,1.0,1.0,2.0,2.0,0.43,5.0,5.0,5.0,5.0,5.0,f,100%,1.0,206.0,0.8521363418146903,1.5926068170907348
1.017861223492336e+18,Horta,Horta-Guinardó,Private room in rental unit,Private room,41.429371898175056,2.1605049446225166,50.0,1.0,365.0,2.0,1.0,0.0,1.0,1.0,0.37,5.0,5.0,5.0,5.0,5.0,f,23%,1.0,244.0,0.8792949729099513,1.5939647486454978
1.0036360973317642e+18,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,41.38513055907366,2.1827142078013133,46.0,1.0,365.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,f,100%,1.0,261.0,0.8913654756189562,1.5945682737809481
9.527000287152412e+17,la Bordeta,Sants-Montjuïc,Private room in rental unit,Private room,41.36769,2.13493,44.0,1.0,365.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,f,96%,1.0,57.0,0.8974007269734586,1.5948700363486732
1.0710265324615823e+18,el Poble Sec,Sants-Montjuïc,Private room in bed and breakfast,Private room,41.373808702073546,2.1660342289754757,40.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,f,18%,1.0,73.0,0.9094712296824635,1.5954735614841233
1.0971870178039928e+18,Navas,Sant Andreu,Private room in rental unit,Private room,41.4176549950444,2.188555486500263,40.0,1.0,31.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,f,100%,1.0,0.0,0.9094712296824635,1.5954735614841233
1.099033746321126e+18,la Sagrera,Sant Andreu,Private room in bed and breakfast,Private room,41.425276,2.1852716,40.0,1.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,f,100%,1.0,79.0,0.9094712296824635,1.5954735614841233
8.26704699338808e+17,el Poblenou,Sant Martí,Shared room in hostel,Shared room,41.40034,2.20585,37.0,1.0,14.0,1.0,1.0,1.0,3.0,3.0,0.27,5.0,5.0,5.0,5.0,5.0,f,50%,1.0,362.0,0.9185241067142171,1.595926205335711
1.0733402986848256e+18,l'Antiga Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,41.389233889887954,2.155090811589879,30.0,1.0,365.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,f,93%,2.0,7.0,0.9396474864549756,1.5969823743227491
8.731200926060932e+17,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Private room in rental unit,Private room,41.39715792491905,2.14906157899382,49.0,1.0,1125.0,1.0,2.0,1.0,0.0,0.0,1.36,4.476363636363636,4.615454545454546,4.574545454545455,4.814545454545455,4.311818181818182,f,30%,1.0,345.0,0.8823125985872026,1.6040247208384513
6.042395285156303e+17,la Barceloneta,Ciutat Vella,Private room in condo,Private room,41.37918884775224,2.188034280851646,50.0,2.0,30.0,1.0,1.0,1.0,22.0,22.0,2.02,4.5,4.82,4.73,5.0,4.32,f,100%,1.0,2.0,0.8792949729099513,1.6124647486454977
1.0193654817580724e+18,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,41.37345139862535,2.16559896240018,81.0,1.0,365.0,2.0,1.0,1.0,2.0,2.0,0.46,4.0,4.0,4.1431818181818185,4.28,3.683636363636365,f,0%,1.0,261.0,0.7857485769151635,1.6148101561184858
52604262.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.40561,2.13736,82.0,1.0,365.0,3.0,0.0,0.0,115.0,40.0,4.495681818181817,4.44,4.07,4.83,4.69,4.35,f,100%,1.0,205.0,0.7827309512379124,1.6156365475618957
8.006662331457595e+17,el Raval,Ciutat Vella,Private room in rental unit,Private room,41.37885842455714,2.165725962198223,70.0,1.0,365.0,2.0,1.0,1.0,3.0,3.0,0.28,3.863863636363636,3.895000000000001,4.1431818181818185,4.67,3.683636363636365,f,100%,1.0,44.0,0.8189424593649269,1.616469850240974
7.170329079452003e+17,la Maternitat i Sant Ramon,Les Corts,Room in hotel,Private room,41.38443,2.12598,140.0,1.0,365.0,2.0,0.0,1.0,38.0,36.0,2.34,4.68,4.79,4.74,4.37,4.5,f,80%,1.0,290.0,0.6077086619573417,1.6173854330978672
28928898.0,el Parc i la Llacuna del Poblenou,Sant Martí,Private room in rental unit,Private room,41.39567,2.18836,67.0,2.0,1125.0,1.0,1.0,1.0,64.0,40.0,0.97,4.61,4.73,4.64,4.7,4.45,f,100%,1.0,45.0,0.8279953363966807,1.6183997668198342
1.0754811207019608e+18,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,41.38268826187472,2.180128092687864,76.0,2.0,365.0,2.0,1.0,0.0,5.0,5.0,3.33,4.6,4.8,4.8,4.8,4.4,f,100%,1.0,79.0,0.8008367053014197,1.6200418352650714
8.179073662697407e+17,Sants - Badal,Sants-Montjuïc,Private room in rental unit,Private room,41.37238542759836,2.127946916825365,44.0,1.0,365.0,2.0,1.0,0.0,2.0,2.0,2.0,3.863863636363636,3.895000000000001,4.1431818181818185,4.28,3.683636363636365,f,100%,2.0,365.0,0.8974007269734586,1.6203927636214006
22393434.0,la Nova Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,41.38,2.15329,58.0,4.0,30.0,2.0,0.0,0.0,7.0,0.0,0.09,3.863863636363636,3.895000000000001,4.1431818181818185,4.57,3.71,f,83%,1.0,130.0,0.8551539674919416,1.620916789283688
23911420.0,el Fort Pienc,Eixample,Private room in rental unit,Private room,41.39669,2.17983,201.0909090909091,2.0,1125.0,2.0,0.6363636363636364,0.2727272727272727,3.0,0.0,0.04,4.33,3.895000000000001,5.0,4.28,4.33,f,72%,1.0,0.0,0.4233591660379946,1.622349776483718
5180662.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,41.39525,2.14101,210.0,2.0,730.0,2.0,1.0,0.0,115.0,26.0,1.32,4.78,4.71,4.9,4.81,4.63,f,100%,1.0,306.0,0.39647486454975644,1.6278237432274882
6.93499622607213e+17,Hostafrancs,Sants-Montjuïc,Private room in rental unit,Private room,41.37719,2.14679,69.9090909090909,1.0,365.0,1.0,1.181818181818182,1.181818181818182,41.0,1.0,2.18,4.95,4.78,4.95,4.95,4.85,t,50%,1.0,0.0,0.8192167889719498,1.628006293994052
9.82662183250224e+17,Navas,Sant Andreu,Private room in rental unit,Private room,41.419147069286346,2.1865594256508047,50.0,1.0,1125.0,2.0,1.0,1.0,7.0,7.0,1.71,3.863863636363636,3.895000000000001,4.29,4.43,3.71,f,9%,1.0,98.0,0.8792949729099513,1.6294647486454976
45211703.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Room in hotel,Private room,41.38788,2.18475,133.27272727272728,1.0,1125.0,1.0,1.0,1.9090909090909087,3.0,0.0,0.09,4.33,5.0,4.33,4.67,4.0,f,30%,1.0,0.0,0.6280090528770317,1.6297186344620334
15763812.0,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,41.37271,2.15723,53.0,2.0,1125.0,2.0,1.0,0.0,115.0,40.0,1.31,4.7,4.87,4.63,4.81,4.55,f,50%,1.0,16.0,0.8702420958781977,1.6300121047939102
41143389.0,el Poblenou,Sant Martí,Private room in rental unit,Private room,41.401999953023896,2.201191225990428,73.0,2.0,7.0,1.0,1.0,1.0,21.0,21.0,3.42,4.71,4.81,4.86,4.86,4.48,f,100%,1.0,54.0,0.8098895823331733,1.631494479116659
9.816363894922162e+17,la Nova Esquerra de l'Eixample,Eixample,Private room in home,Private room,41.37909533685456,2.1525775909284453,48.0,1.0,365.0,2.0,1.0,1.0,8.0,8.0,1.4,4.13,4.38,4.25,4.88,3.75,f,94%,1.0,230.0,0.8853302242644537,1.6317665112132227
34523402.0,el Poble Sec,Sants-Montjuïc,Entire loft,Entire home/apt,41.37151,2.16454,91.0,1.0,1125.0,2.0,0.0,1.0,115.0,40.0,4.495681818181817,4.73,4.88,4.81,4.75,4.58,t,100%,1.0,298.0,0.7555723201426514,1.6362786160071325
6.476437675054586e+17,Sant Antoni,Eixample,Private room in rental unit,Private room,41.37831,2.15771,45.0,2.0,31.0,1.0,1.0,1.0,0.0,0.0,2.5072727272727278,4.669090909090909,4.703636363636364,4.807272727272728,4.781818181818182,4.525454545454545,f,29%,1.0,12.0,0.8943831012962074,1.6376282459739013
41604535.0,les Roquetes,Nou Barris,Private room in rental unit,Private room,41.44644,2.17584,110.27272727272728,1.0,1125.0,1.0,1.2727272727272727,1.3636363636363635,0.0,0.0,1.267272727272727,4.641818181818182,4.725454545454545,4.848181818181819,4.774545454545454,4.615454545454545,f,100%,1.0,0.0,0.6974144434538098,1.638825267627236
1.0212398255349196e+18,la Verneda i la Pau,Sant Martí,Entire rental unit,Entire home/apt,41.4219,2.19956,82.0,1.0,1125.0,2.0,1.0,1.0,8.0,8.0,4.495681818181817,3.863863636363636,3.895000000000001,4.63,4.5,3.683636363636365,f,100%,1.0,67.0,0.7827309512379124,1.6390001839255324
6.699623015148091e+17,el Poblenou,Sant Martí,Private room in rental unit,Private room,41.39956,2.19774,72.0,2.0,1125.0,1.0,1.0,1.0,62.0,40.0,3.18,4.79,4.98,4.87,4.87,4.55,t,100%,1.0,0.0,0.8129072080104245,1.6391453604005215
9.543484125434852e+17,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,41.38971707713628,2.178926402687664,72.0,2.0,4.0,1.0,1.0,1.0,4.0,4.0,0.61,5.0,5.0,5.0,5.0,4.5,f,92%,1.0,2.0,0.8129072080104245,1.6406453604005213
1.075269002105238e+18,el Congrés i els Indians,Sant Andreu,Private room in rental unit,Private room,41.42290606840817,2.1832287221199427,74.0,2.0,365.0,2.0,1.0,0.0,3.0,3.0,3.0,4.5,4.67,4.67,4.67,4.67,f,100%,1.0,0.0,0.8068719566559222,1.6408435978327964
6.55100198489767e+17,el Camp de l'Arpa del Clot,Sant Martí,Private room in casa particular,Private room,41.41548,2.1821,95.0,1.0,1125.0,2.0,1.0,1.0,10.0,5.0,0.49,4.3,4.3,4.5,4.6,3.8,f,0%,1.0,359.0,0.7435018174336465,1.6421750908716826
8.592013065733953e+17,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,41.39946,2.16364,58.0,2.0,365.0,1.0,1.0,1.0,13.0,13.0,1.57,4.77,4.77,4.92,4.92,4.54,t,100%,1.0,69.0,0.8551539674919416,1.6427576983745973
8.656625983972888e+17,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,Private room in rental unit,Private room,41.4134391,2.1368746,47.0,2.0,1125.0,1.0,1.0,1.0,10.0,10.0,1.63,4.7,4.9,4.6,4.5,4.7,f,100%,1.0,33.0,0.888347849941705,1.6444173924970853
9.28376386908074e+17,"Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi,Private room in home,Private room,41.4213844,2.0855932,67.0,1.0,4.0,1.0,2.0,1.2727272727272727,1.0,1.0,0.21,5.0,4.0,5.0,5.0,4.0,f,50%,1.0,0.0,0.8279953363966807,1.6459452213652885
9.423526630686044e+17,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,41.40052559999999,2.1705653,152.0,1.0,365.0,2.0,1.0,1.0,0.0,0.0,1.619090909090909,4.188181818181818,4.467272727272728,4.1431818181818185,4.493636363636364,4.102727272727273,f,100%,1.0,48.0,0.5714971538303272,1.6460066758733347
4783753.0,Sant Antoni,Eixample,Private room in rental unit,Private room,41.37959,2.15996,159.0,2.0,5.0,1.0,1.0,1.0,54.0,1.0,0.5,4.83,4.94,4.85,4.85,4.77,f,100%,1.0,364.0,0.5503737740895687,1.6470186887044787
1.0942116745176049e+18,Horta,Horta-Guinardó,Private room in rental unit,Private room,41.435881512331775,2.158412387077413,36.0,2.0,365.0,1.0,1.0,1.0,0.0,0.0,1.818181818181818,4.72,4.848181818181818,4.909090909090909,4.788181818181818,4.575454545454545,f,100%,1.0,30.0,0.9215417323914683,1.6490770866195736
9.252313325360118e+17,la Teixonera,Horta-Guinardó,Private room in rental unit,Private room,41.42348505089807,2.15058546513319,35.0,1.0,10.0,2.0,1.0,1.0,30.0,30.0,3.61,4.0,4.4,4.33,4.28,3.87,f,90%,1.0,237.0,0.9245593580687196,1.649727967903436
27046976.0,Hostafrancs,Sants-Montjuïc,Private room in rental unit,Private room,41.37561,2.14319,50.0,2.0,32.0,1.0,1.0,1.0,25.0,16.0,0.37,4.72,4.28,4.84,4.72,4.64,t,100%,1.0,39.0,0.8792949729099513,1.6499647486454976
9.33785806260598e+17,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,41.40215,2.16252,75.0,2.0,90.0,1.0,1.0,1.0,5.0,5.0,0.79,5.0,4.8,5.0,5.0,4.6,f,100%,1.0,142.0,0.8038543309786709,1.6501927165489336
8.179535362267035e+17,el Besòs i el Maresme,Sant Martí,Private room in rental unit,Private room,41.41548126276248,2.213019616233513,38.0,2.0,700.0,1.0,1.0,1.0,48.0,40.0,3.6,4.69,4.65,4.75,4.65,4.67,f,100%,1.0,279.0,0.915506481036966,1.6502753240518486
6.985839172944129e+17,el Raval,Ciutat Vella,Private room in rental unit,Private room,41.37678,2.17344,61.0,1.0,30.0,1.0,1.0,1.0,15.0,6.0,0.88,4.2,4.33,4.47,4.28,3.87,f,50%,2.0,90.0,0.8461010904601879,1.6528050545230095
6.916799588108554e+17,Vilapicina i la Torre Llobeta,Nou Barris,Private room in rental unit,Private room,41.42934,2.16609,64.0,2.0,365.0,1.0,1.0,1.0,47.0,30.0,2.5,4.77,4.89,4.94,4.74,4.64,f,100%,1.0,365.0,0.8370482134284343,1.652852410671422
9.076297886303104e+17,la Sagrada Família,Eixample,Private room in rental unit,Private room,41.40169,2.17524,59.0,1.0,20.0,2.0,1.0,1.0,9.0,9.0,1.11,4.11,4.67,4.22,4.89,4.0,f,90%,1.0,364.0,0.8521363418146903,1.6536068170907348
52979425.0,el Raval,Ciutat Vella,Room in boutique hotel,Private room,41.38447,2.1691,176.9090909090909,1.0,1125.0,1.0,1.0,1.818181818181818,0.0,0.0,2.701818181818182,4.472727272727273,4.593636363636363,4.670909090909091,4.656363636363636,4.317272727272727,t,100%,1.0,170.0,0.49633084150606954,1.6537256329843946
8.179052763160424e+17,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,41.383691544402645,2.18276285349887,47.0,1.0,90.0,2.0,1.0,1.0,9.0,9.0,1.34,4.22,4.0,4.44,5.0,3.89,f,96%,1.0,294.0,0.888347849941705,1.6554173924970854
9.717332975512004e+17,Porta,Nou Barris,Private room in rental unit,Private room,41.4368,2.18317,47.0,2.0,365.0,2.0,1.0,0.0,22.0,22.0,3.44,4.82,4.95,4.86,4.36,4.68,t,100%,1.0,17.0,0.888347849941705,1.6554173924970854
6.634526451920168e+17,la Barceloneta,Ciutat Vella,Private room in rental unit,Private room,41.38056,2.18671,32.0,2.0,300.0,1.0,1.0,1.0,22.0,21.0,1.22,4.86,4.64,4.82,4.91,4.68,f,97%,1.0,21.0,0.9336122351004732,1.6556806117550238
8.381333773548806e+17,la Font de la Guatlla,Sants-Montjuïc,Entire rental unit,Entire home/apt,41.37136,2.14469,73.0,1.0,365.0,2.0,1.0,1.0,33.0,32.0,2.7,4.09,4.09,4.61,4.58,3.85,f,91%,1.0,205.0,0.8098895823331733,1.655994479116659
6.947586674847795e+17,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,41.38335,2.17557,55.0,2.0,365.0,1.0,1.0,1.0,91.0,40.0,4.495681818181817,4.78,4.93,4.9,4.96,4.69,f,100%,1.0,79.0,0.8642068445236952,1.657210342226185
43473897.0,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,41.37109,2.15658,134.72727272727272,1.0,31.0,1.0,1.0909090909090908,1.5454545454545454,30.0,0.0,0.66,4.8,4.83,4.77,4.8,4.7,f,30%,1.0,0.0,0.6236197791646664,1.6578628071400514
18788457.0,la Sagrada Família,Eixample,Private room in rental unit,Private room,41.4045,2.18349,50.0,2.0,1125.0,1.0,1.0,1.0,103.0,40.0,4.495681818181817,4.83,4.91,4.89,4.82,4.7,t,100%,1.0,41.0,0.8792949729099513,1.6584647486454975
27414833.0,el Raval,Ciutat Vella,Private room in rental unit,Private room,41.38218,2.16535,100.0,2.0,25.0,1.0,1.0,1.0,39.0,11.0,0.57,4.98,4.9,4.82,4.95,4.82,f,100%,1.0,0.0,0.7284136890473905,1.6594206844523698
6.691770347769219e+17,la Barceloneta,Ciutat Vella,Entire rental unit,Entire home/apt,41.38158,2.1913,114.0,2.0,365.0,2.0,0.0,1.0,56.0,39.0,3.02,4.29,4.23,4.1431818181818185,4.68,4.18,f,96%,1.0,210.0,0.6861669295658734,1.6594674373873846
1.0470274820515548e+18,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,41.38246769780157,2.176533458117498,66.0,1.0,365.0,1.0,1.0,1.0,1.0,1.0,0.77,3.863863636363636,4.0,5.0,4.28,3.683636363636365,f,100%,2.0,173.0,0.8310129620739318,1.6599142844673334
9.528982052093116e+17,el Camp d'en Grassot i Gràcia Nova,Gràcia,Private room in rental unit,Private room,41.4087262,2.1611987,77.0,2.0,5.0,2.0,1.0,0.0,22.0,22.0,3.35,4.86,4.86,5.0,4.95,4.73,t,90%,1.0,91.0,0.7978190796241684,1.6628909539812087
9.58389087107067e+17,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,41.379302,2.1659538,68.0,1.0,365.0,2.0,1.0,1.0,19.0,19.0,2.98,4.16,4.32,4.58,4.37,3.95,f,100%,1.0,27.0,0.8249777107194294,1.6652488855359715
7.578116272178449e+17,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,41.39795,2.17364,67.0,2.0,730.0,1.0,1.0,0.0,33.0,30.0,2.39,4.83,4.94,4.97,5.0,4.76,t,100%,2.0,0.0,0.8279953363966807,1.665899766819834
8.035665898133245e+17,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,41.37476409021885,2.166579515257161,37.0,1.0,365.0,1.0,1.0,1.0,0.0,0.0,0.5572727272727271,4.3,4.3590909090909085,4.346363636363637,4.7681818181818185,4.055454545454546,f,0%,2.0,340.0,0.9185241067142171,1.6687898416993474
1.0798191746854632e+18,Navas,Sant Andreu,Private room in rental unit,Private room,41.41594223893208,2.187193446541267,40.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,1.997272727272727,4.352727272727273,4.057272727272728,4.363636363636363,4.511818181818182,4.068181818181818,f,5%,1.0,20.0,0.9094712296824635,1.6704735614841235
22877741.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,41.38352,2.18154,48.0,3.0,365.0,1.0,1.0,1.0,25.0,0.0,1.1,4.32,4.04,4.4,4.84,4.08,f,50%,1.0,179.0,0.8853302242644537,1.6722665112132231
8.72436662452605e+17,la Nova Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,41.38182470613605,2.1503404274649798,80.0,1.0,1125.0,2.0,1.0,1.0,0.0,0.0,2.040909090909091,4.384545454545454,4.454545454545454,4.399090909090909,4.557272727272728,4.130909090909091,f,57%,1.0,353.0,0.7887662025924148,1.6724837646750754
6.35426407936522e+17,el Raval,Ciutat Vella,Private room in condo,Private room,41.383575,2.169703,81.0,2.0,40.0,1.0,1.0,1.0,93.0,40.0,4.33,4.94,4.97,4.94,4.98,4.87,t,100%,1.0,0.0,0.7857485769151635,1.6732874288457584
6.917231069542904e+17,el Camp de l'Arpa del Clot,Sant Martí,Private room in rental unit,Private room,41.4136428,2.1846165,37.0,2.0,186.0,1.0,1.0,1.0,40.0,33.0,2.87,4.85,4.83,4.9,4.83,4.83,t,100%,1.0,119.0,0.9185241067142171,1.6739262053357111
9.143450052040526e+17,el Congrés i els Indians,Sant Andreu,Private room in rental unit,Private room,41.426281786737256,2.1789568905779566,45.0,2.0,31.0,1.0,1.0,1.0,20.0,20.0,2.63,4.9,4.95,4.9,4.75,4.85,t,100%,1.0,277.0,0.8943831012962074,1.6747191550648106
9.159247191751274e+17,el Guinardó,Horta-Guinardó,Private room in rental unit,Private room,41.4197356,2.1759792,49.0,2.0,180.0,2.0,1.0,0.0,37.0,37.0,4.37,5.0,4.89,5.0,4.81,4.81,t,100%,1.0,259.0,0.8823125985872026,1.6751156299293604
24376264.0,les Corts,Les Corts,Private room in rental unit,Private room,41.38815,2.14274,51.0,2.0,6.0,1.0,1.0,1.0,39.0,18.0,0.54,4.87,4.85,4.92,4.87,4.87,t,59%,1.0,5.0,0.8762773472327001,1.6768138673616353
9.374657357468636e+17,la Sagrera,Sant Andreu,Private room in rental unit,Private room,41.4240681,2.1912424,70.0,1.0,3.0,2.0,1.0,1.0,7.0,7.0,1.11,4.14,4.14,5.0,4.71,3.86,f,100%,1.0,89.0,0.8189424593649269,1.6769471229682464
8.896578722393372e+17,el Poble Sec,Sants-Montjuïc,Private room in rental unit,Private room,41.3732013,2.168436,45.0,2.0,365.0,1.0,1.0,1.0,27.0,27.0,2.84,4.85,4.78,4.89,4.85,4.88,f,100%,1.0,134.0,0.8943831012962074,1.6772191550648103
9.578837276530424e+17,el Putxet i el Farró,Sarrià-Sant Gervasi,Private room in rental unit,Private room,41.4028775,2.1481994,60.0,1.0,365.0,1.0,1.0,1.0,10.0,10.0,1.52,4.2,4.9,4.3,4.7,4.2,f,100%,2.0,319.0,0.8491187161374392,1.6774559358068721
6.665324558487857e+17,les Corts,Les Corts,Private room in home,Private room,41.3827753,2.1327111,60.0,1.0,1125.0,2.0,1.0,1.0,20.0,0.0,0.99,4.15,4.45,4.7,4.65,4.0,f,80%,1.0,30.0,0.8491187161374392,1.6774559358068721
6.52590524934252e+17,la Bordeta,Sants-Montjuïc,Private room in rental unit,Private room,41.3689157,2.1340915,90.0,1.0,365.0,2.0,1.0,1.0,16.0,0.0,0.76,4.5,5.0,4.44,4.44,4.19,f,30%,1.0,171.0,0.7585899458199026,1.6789294972909952
9.332284806763018e+17,la Prosperitat,Nou Barris,Private room,Private room,41.445789,2.1838686,40.0,2.0,1125.0,1.0,1.0,1.0,26.0,26.0,3.35,4.88,4.96,5.0,4.81,4.85,t,100%,1.0,309.0,0.9094712296824635,1.6804735614841233
